model,corpus_distinct_1grams,corpus_distinct_2grams,corpus_self_bleu_mean,corpus_self_bleu_std,corpus_jaccard_diversity_mean,corpus_jaccard_diversity_std,corpus_distinct_3_sentence_starts,common_sentence_starts_3,common_sentences,corpus_semantic_similarity_mean,corpus_semantic_similarity_std,mean_sentence_length,pct_questions,pct_exclamations,mean_text_length,response_distinct_2grams_mean,response_distinct_2grams_std,messages_with_emojis,unique_emojis,responses_with_hashtags,hashtags,responses_with_urls,unique_urls,messages_with_entities,persons_message,persons_response,organizations_message,organizations_response,sentiment
llama3,0.15056582942313002,0.47582547169811323,0.47045074611368465,0.10012125744495713,0.7740022548384783,0.03750676189365671,0.2962962962962963,"[(""It's also important"", 59), (""Let's focus on"", 56), (""It's important to"", 54), (""It's essential to"", 39), ('Instead of spreading', 32), (""It's crucial to"", 29), ('By doing so', 29), (""While it's true"", 28), ('Instead of focusing', 21), ('The claim that', 20)]","[(""Let's focus on the facts"", 4), (""Instead of focusing on conspiracy theories let's look at the facts"", 2), ('However this claim is unfounded and lacks credible evidence', 2), (""However it's essential to separate facts from misinformation"", 2), (""Let's take a closer look at the claims being made"", 2), (""Let's encourage critical thinking and fact based discussions rather than spreading conspiracy theories"", 2), (""Instead of spreading misinformation let's focus on the facts"", 2), (""Instead of jumping to conclusions let's focus on the facts"", 2), (""Let's focus on the facts and not perpetuate misinformation"", 2), ('As a concerned citizen I understand your frustration with the current political climate', 1)]",0.6415313,0.119618885,22.09319233311302,0.0008675621503574954,8.974780865767195e-05,1267.4144736842106,0.949263263776695,0.0352953510726155,0,set(),8,"['#Qanon', '#Qanon', '#NHI', '#UFO', '#TruthOverFiction', '#ChildProtection', '#TransparencyInGovernment', '#FactBasedDiscussions', '#CriticalThinking', '#BigPharma', '#NHS', '#BigPharma', '#Privatisation', '#FactBasedInformation', '#RespectForAll', '#GeoEngineered', '#chemtrails', '#ClimateChange', '#ScienceOverSpeculation', '#Spain', '#France', '#Italy', '#ClimateAction', '#DisasterRelief']",0,set(),109,"[['Biden'], [], [], ['Benjamin Netanyahu'], ['Qanon'], [], ['Robert Fico', 'Fico'], [], ['Floyd'], [], ['trump'], ['Trump', 'Trump'], [], [], ['Biden', 'Biden'], ['Schumer'], [], ['Hitler'], ['Trump'], [], ['Martin Armstrong'], ['Trump'], [], ['Trump'], ['Rush', 'Trump', 'Joe', 'Kamala'], ['Corbyn'], ['Bill Gates', 'Klaus Schwab', 'George Soros'], [], ['Biden', 'Trump', 'RFK Jr.', 'Elon Musk', 'Tulsi Gabbard'], [], ['Trump', 'Hashem', 'Mazaltov', 'Donald Trump', 'Hashem'], ['Trump'], ['Trump', 'Soros'], ['God'], ['Norvus Ordo Seclorum'], [], ['Soros', 'Schwabb', 'Obamas', 'Gates', 'Fauci', 'Clintons', 'Kerry'], ['Trump', 'Elon'], [], ['Donald Trump'], ['Trump'], ['Satan'], ['Macron', 'Scholz', 'Starmer', 'Donald J. Trump'], [], ['Obama', 'Trump'], ['Mike Johnson', 'Fauci'], ['Trump'], [], ['Michael Flynn'], ['BRUNSON', 'TRUMP'], [], [], [], [], [], ['Trump', 'Alex Jones'], [], ['Bill Gates', 'Zakayo', 'Meg Whitman', 'RecallMegWhitman'], [], [], [], ['Trump'], ['@BravinYuri'], ['Tolkien', 'C.S. Lewis', 'Tolkien', 'Lewis'], ['@PeterMcilvenna', '@realDonaldTrump'], ['Trump'], ['Donald Trump', 'Kamala Harris', 'ndio afanywe'], ['Harris', 'Trump'], ['Guy Fawkes', 'Qanon', 'Alan Moore'], [], ['Trump', 'JFK', 'Jn'], ['Bill Gates'], ['MOUTHPIECE', 'RACHEL MADDOW', '@maddow', 'RACHEL'], [], ['Jenrick', 'Klaus Schwab'], [], [], ['@LeilaniDowding', '@ellymelly', 'Leilani Dowding'], ['TRUMP'], [], [], [], [], [], ['Igor Kirillov'], ['VIVEK', '.', 'SHIVA'], [], [], ['Mark Bailey'], [], ['Kristian Andersen'], [], [], [], [], ['Bill Gates'], [], [], [], [], ['Alex Jones', 'Bill Gates', 'Alex Jones'], [], [], [], [], [], [], [], [], ['Ilya Sandra Perlingieri', 'Ilya Sandra Perlingieri'], [], ['Marjorie Taylor Greene', 'Robert F. Kennedy Jr.', 'Bill Gates', 'Gates', 'Kennedy'], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], ['RobertKennedyJr'], ['Trump', 'TRUMP'], [], [], [], [], ['Deb'], ['Trump'], [], ['Milton'], [], ['Robert Kennedy Jnr', 'Trump'], [], [], ['Trump', 'Elon', 'Ron Paul', 'Tulsi'], ['RFK Jr.'], ['RFK Jr'], ['RFK Jr', 'Jesus']]","[['Joe Biden'], [], [], ['Benjamin Netanyahu'], [], [], ['Robert Fico'], ['Jesus Christ'], ['George Floyd', 'George Floyd'], [], ['Trump'], ['Trump', 'Trump'], [], [], ['Biden'], [], [], [], ['Trump'], [], [], ['Trump', 'Trump', 'Trump', 'Trump'], [], [], ['Trump'], ['Jeremy Corbyn', 'Corbyn'], [], [], ['Biden'], [], ['Donald Trump', 'Trump'], [], [], [], [], [], [], [], [], ['Donald Trump'], ['Trump'], [], ['Donald Trump'], [], ['Obama', 'Trump', 'Obama'], ['Fauci'], [], [], ['Michael Flynn'], ['Brunson', 'Trump', 'Brunson', 'Trump'], ['Volodymyr Zelenskyy'], [], [], [], [], ['Trump', 'Trump', 'Trump', 'Trump'], [], [""Meg Whitman's"", ""Meg Whitman's""], [], ['Keir Starmer'], [], ['Trump'], ['Dan Hill'], ['Tolkien', 'C.S. Lewis', 'Tolkien', 'Lewis'], ['@realDonaldTrump'], ['Trump'], [""Donald Trump's"", 'Trump', 'Kamala Harris', 'Harris'], ['Kamala Harris'], ['Guy Fawkes', 'Alan Moore'], [], [""Hillary Clinton's"", 'JFK', 'Lyndon B. Johnson'], ['Bill Gates', 'Bill Gates', 'Paul Allen', 'Bill Gates', 'Bill Gates'], [""Rachel Maddow's""], ['Rothschild', 'Rothschild'], [""Kemi Badenoch's"", ""Kemi Badenoch's"", 'Kemi Badenoch'], [], [], [], [], [], [], [], [], [], ['Igor Kirillov', ""Igor Kirillov's""], ['Shiva', 'Shiva', 'Shiva'], [], [], ['Mark Bailey', 'Bailey'], [], ['Kristian Andersen', 'Andersen'], [], [], [], [], ['Bill Gates', 'Bill Gates'], [], [], [], [], ['Alex Jones'], [], [], [], [], [], [], [], [], ['Ilya Sandra Perlingieri'], [], ['Robert F. Kennedy Jr.', 'Bill Gates', 'Kennedy Jr.', ""Bill Gates'""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], ['Robert Kennedy Jr.'], ['Trump'], [], [], [], [], [], [], [], [], [], [""Robert Kennedy Jr.'s"", 'Trump'], [], [], ['Trump', 'Elon Musk', 'Ron Paul', 'Tulsi Gabbard', 'RFK Jr.'], ['RFK Jr.'], [""RFK Jr's""], [""RFK Jr's""]]","[[], [], ['#', 'Qanon'], ['QAnon'], [], ['MAGA', 'QAnon'], [], [], [], ['CDC'], [], ['Biden Administration', 'DOJ', 'FBI', 'GSA', 'NARA', 'GSA', 'FBI', 'the Secret Service'], [], ['DeepState'], ['DeepState'], [], ['FT', 'Establishment'], [], ['Army', 'Gladio', 'NATO'], ['The European Commission'], ['IMF', 'UN'], [], ['UN', 'the United Nations'], [], ['msm', 'HHS'], ['ww3'], ['Hollywood'], [], [], ['NWO'], ['DeepState USA'], [], [], ['NWO'], ['We The People'], [], ['WEF', 'UN'], ['NWO'], [], [], ['Government'], ['NWO', 'NWO'], [], ['WH'], [], ['House', 'Senate', 'White House'], [], [], [], [], [], [], [], ['@RebelNewsOnline', 'NWO'], ['@YourAnonNews'], [], [], ['@IEBCKenya'], ['SEC'], [], ['the Catholic Church'], [], [], [], [], ['Wall St./Fed'], ['Intel', 'Kipsoiwet Media House'], [], ['Anonymous', 'Bitcoin'], [], ['NWO'], ['Microsoft'], [], ['Illuminati', 'NWO'], ['@TalkTV', 'Kemi', 'WEF'], [], ['The  @WorkersPartyGB fights', 'BigPharma', 'NHS'], ['@adhtvaus'], [], ['#BigPharma'], ['WHO', 'La Verita'], ['EU', 'AstraZeneca', 'the  @EU_Commission quietly revoked'], ['FDA', '@BreitbartNews'], [], ['United Nations', 'BigPharma', 'UN', 'UN'], ['SWARM'], [], [], [], [], ['State Department', 'Lab Leak'], [], [], [], [], ['BBC', 'Government'], [], [], [], [], ['Government', 'Harvard'], [], [], [], [], [], [], [], [], [], ['HAARP'], [""the U.S. Department of Defense's"", 'the National Oceanic and Atmospheric Administration', 'NOAA', 'The World Economic Forum', 'Amazon'], [], ['Netflix', 'Haarp'], [], [], ['MSM'], ['HAARP'], [], [], [], [], [], [], [], [], [], ['HAARP'], [], [], [], ['HAARP'], [], ['BC'], [], [], ['UN Council'], ['HAARP', 'HAARP'], [], [], [], [], [], [], [], [], ['FDA'], [], ['RFK'], [], ['CDC', 'NIH', 'CDC', 'FDA', 'WHO', 'the European Medicines Agency'], []]","[[], [], ['#', 'Qanon', '#', 'Qanon'], ['QAnon'], ['the Centers for Disease Control and Prevention', 'CDC', 'the World Health Organization', 'WHO'], [], ['WHO'], ['the World Economic Forum', 'WEF', 'the World Health Organization', 'WHO'], [], ['the World Health Organization', 'WHO', 'the World Economic Forum', 'WEF', 'the Centers for Disease Control and Prevention', 'CDC', 'WHO', 'WEF', 'CDC'], ['the White House', 'The Electoral College', 'the Federal Election Commission'], ['the Biden Administration', 'DOJ', 'FBI', 'GSA', 'NARA', 'GSA', 'FBI'], ['the American Political Science Association', 'the National Academy of Sciences'], ['NATO'], ['FactCheck.org'], [], ['The Financial Times', 'the ""Deep State', 'the Financial Times'], [], ['Department of Defense', 'NATO', 'NATO', 'NATO', 'The US Department of Defense', 'NATO'], [""The European Commission's"", ""The European Commission's"", 'The World Health Organization', 'WHO', 'the United Nations', 'UN'], ['IMF', 'UN', 'IMF'], [], ['The United Nations', 'UN', 'UN', 'UN', 'UN', 'UN'], [], [], [], [], ['the World Health Organization', 'the Centers for Disease Control and Prevention'], [], [], ['the US', 'Congress'], ['The World Health Organization', 'WHO', 'National Health Service', 'NHS', 'NHS', 'WHO', 'NHS'], [], ['NWO', 'NWO'], [], [], [], [], [], [], [], ['The United Nations'], [], [], [], [], ['The International Monetary Fund', 'European Union'], [], ['The ""Deep State'], ['the Supreme Court', 'the Supreme Court', 'The Supreme Court'], [], [], ['QAnon', 'QAnon', 'QAnon', 'QAnon', 'QAnon', 'QAnon'], ['NWO', 'NWO'], ['QAnon', 'QAnon', 'QAnon', 'QAnon', 'QAnon', 'QAnon'], ['The New York Times', 'The Washington Post', 'NPR'], ['NATO'], ['the International Rescue Committee', 'IRC', 'IRC'], [], [], ['the Catholic Church', 'the Catholic Church'], [], [], [], [], ['the Federal Reserve', 'Fed', 'the Federal Reserve'], ['the ""Deep State'], ['Congress'], ['Anonymous', 'Bitcoin', 'QAnon'], [], ['NWO'], ['Microsoft', 'the Bill and Melinda Gates Foundation'], ['the Centers for Disease Control and Prevention', 'CDC', 'the World Health Organization', 'WHO'], ['Illuminati'], ['the Conservative Party', ""the World Economic Forum's"", 'WEF', 'WEF', 'the Conservative Party', 'WEF', 'WEF', 'the Conservative Party', 'WEF', 'WEF'], ['the Bernina Express'], ['@WorkersPartyGB', 'NHS', 'NHS', 'the @WorkersPartyGB is'], [], ['The Centers for Disease Control and Prevention', 'CDC', 'the World Health Organization', 'WHO', 'the American Academy of Pediatrics', 'AAP'], ['the World Health Organization', 'the Centers for Disease Control and Prevention', 'the National Institutes of Health', 'WHO'], ['The World Health Organization', 'WHO', 'the European Medicines Agency', 'EMA', 'the US Food and Drug Administration', 'FDA', 'WHO', 'WHO', 'the Centers for Disease Control and Prevention', 'CDC', 'the National Institutes of Health', 'NIH'], ['AstraZeneca', 'The European Medicines Agency', 'EMA', 'the European Commission', 'EMA', 'EMA', 'the European Commission'], ['FDA', 'FDA'], [], ['UN', 'The World Health Organization', 'WHO', 'the Centers for Disease Control and Prevention', 'CDC', 'UN'], [], [], [], ['the World Health Organization', 'WHO', 'the Centers for Disease Control and Prevention', 'CDC', 'the National Institutes of Health', 'NIH'], [], ['State Department', 'The World Health Organization', 'the Centers for Disease Control and Prevention'], [], ['the World Health Organization', 'WHO', 'WHO', 'the Centers for Disease Control and Prevention', 'CDC'], ['the National Weather Service', 'the Federal Aviation Administration', 'The National Hurricane Center', 'NHC', 'the National Oceanic and Atmospheric Administration', 'NOAA'], ['The National Hurricane Center', 'NHC', 'NHC'], ['BBC', 'BBC', 'Met Office', 'National Health Service', 'NHS', 'the World Health Organization', 'WHO'], ['the National Hurricane Center'], [], ['the Met Office', 'the Met Office', 'the Intergovernmental Panel on Climate Change', 'IPCC'], ['NASA', 'the National Oceanic and Atmospheric Administration', 'NOAA', 'NASA'], ['NASA', 'the National Oceanic and Atmospheric Administration', 'NOAA', 'The American Meteorological Society'], ['The National Oceanic and Atmospheric Administration', 'NOAA', 'the National Aeronautics and Space Administration', 'NASA'], ['the Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services'], [], [], ['NASA', 'the World Meteorological Organization', 'WMO'], [], [], [], [], ['NASA', 'the National Science Foundation', 'HAARP', 'HAARP'], ['the World Economic Forum'], ['HAARP'], ['Netflix'], ['HAARP'], ['HAARP'], ['HAARP'], ['HAARP', 'HAARP'], ['HAARP'], ['the National Oceanic and Atmospheric Administration', 'NOAA', 'the National Aeronautics and Space Administration', 'NASA'], ['the National Aeronautics and Space Administration', 'NASA'], [], [], ['the Environmental Protection Agency', 'EPA', 'the National Institute of Environmental Health Sciences', 'NIEHS'], [], ['the World Health Organization'], ['HAARP'], ['The Intergovernmental Panel on Climate Change', 'IPCC', 'the US Air Force', 'HAARP'], ['HAARP', 'HAARP', 'HAARP'], [], [], ['HAARP', 'the National Academy of Sciences', 'the High Frequency Active Auroral Research Program', 'the US Air Force'], [], [], ['NASA', 'the National Academy of Sciences'], ['The Federal Reserve'], ['The United Nations', 'UN', 'the National Oceanic and Atmospheric Administration', 'NOAA', 'the Environmental Protection Agency', 'EPA'], ['HAARP', 'High Frequency Active Auroral Research Program', 'HAARP', 'HAARP'], [], ['NASA', 'the National Weather Service'], [], [], ['HAARP', 'The National Hurricane Center', 'HAARP'], ['The National Oceanic and Atmospheric Administration', 'NOAA', 'the National Hurricane Center', 'NHC'], [], [], [], [], [], ['the Centers for Disease Control and Prevention', 'CDC', 'the World Health Organization', 'WHO', 'the Institute of Medicine', 'the National Academy of Medicine', 'the US Food and Drug Administration', 'FDA', 'the European Medicines Agency', 'EMA'], ['CDC', 'CDC', 'CDC', 'The American Academy of Pediatrics', 'the Centers for Disease Control and Prevention', 'the World Health Organization'], ['the Centers for Disease Control and Prevention', 'CDC', 'CDC', 'the World Health Organization', 'WHO']]","Counter({'positive': 108, 'negative': 43, 'neutral': 1})"
